t_wql,trp,cdom,temp
10/12/2024 5:30:00,75.3,2106.2,19.24
10/12/2024 5:40:00,74.7,2108.2,19.18
10/12/2024 5:50:00,75.9,2102.5,19.13
10/12/2024 6:00:00,76,2107.8,19.07
10/12/2024 6:10:00,74.8,2110.2,19.02
10/12/2024 6:20:00,74.6,2107.4,18.97
10/12/2024 6:30:00,74.7,2107.9,18.92
10/12/2024 6:40:00,75.5,2108.9,18.88
10/12/2024 6:50:00,76.1,2109.6,18.84
10/12/2024 7:00:00,76.4,2113.4,18.79
10/12/2024 7:10:00,75.8,2113.8,18.75
10/12/2024 7:20:00,76.1,2112.4,18.71
10/12/2024 7:30:00,74.5,2113.8,18.67
10/12/2024 7:40:00,76.2,2113.6,18.63
10/12/2024 7:50:00,74.6,2114.4,18.6
10/12/2024 8:00:00,77.2,2116.6,18.56
10/12/2024 8:10:00,75.7,2115.5,18.53
10/12/2024 8:20:00,75.6,2113.9,18.5
10/12/2024 8:30:00,75,2117.5,18.48
10/12/2024 8:40:00,73.7,2112,18.46
10/12/2024 8:50:00,75.3,2116,18.45
10/12/2024 9:00:00,77.7,2113.3,18.45
10/12/2024 9:10:00,76,2112.3,18.44
10/12/2024 9:20:00,76.6,2105.1,18.44
10/12/2024 9:30:00,75.9,2104.5,18.44
10/12/2024 9:40:00,75.3,2103.2,18.44
10/12/2024 9:50:00,75.9,2099.7,18.47
10/12/2024 10:00:00,75.1,2093.4,18.49
10/12/2024 10:10:00,75.6,2093.3,18.51
10/12/2024 10:20:00,75.3,2093.4,18.54
10/12/2024 10:30:00,74.6,2085.4,18.56
10/12/2024 10:40:00,74.3,2083.9,18.58
10/12/2024 10:50:00,75,2082.1,18.6
10/12/2024 11:00:00,75.8,2073.1,18.62
10/12/2024 11:10:00,75.4,2070.8,18.66
10/12/2024 11:20:00,75.7,2068.4,18.7
10/12/2024 11:30:00,75.5,2065.9,18.75
10/12/2024 11:40:00,73.9,2063,18.81
10/12/2024 11:50:00,75,2056.2,18.87
10/12/2024 12:00:00,74.5,2053.4,18.94
10/12/2024 12:10:00,75,2042.6,19.01
10/12/2024 12:20:00,74.4,2043.2,19.08
10/12/2024 12:30:00,76.3,2038.1,19.15
10/12/2024 12:40:00,75.8,2031.5,19.22
10/12/2024 12:50:00,74.1,2030.4,19.26
10/12/2024 13:00:00,75.8,2024.4,19.31
10/12/2024 13:10:00,74.9,2023.6,19.35
10/12/2024 13:20:00,73.7,2021.7,19.38
10/12/2024 13:30:00,74,2021.1,19.41
10/12/2024 13:40:00,74.7,2029.5,19.43
10/12/2024 13:50:00,74.1,2029,19.45
10/12/2024 14:00:00,76.2,2030.2,19.46
10/12/2024 14:10:00,73.7,2026.3,19.48
10/12/2024 14:20:00,74.7,2026.7,19.49
10/12/2024 14:30:00,72.2,2022,19.49
10/12/2024 14:40:00,74.1,2026.2,19.5
10/12/2024 14:50:00,75.1,2024.2,19.49
10/12/2024 15:00:00,74.3,2024.2,19.49
10/12/2024 15:10:00,74,2020,19.48
10/12/2024 15:20:00,74.6,2018.8,19.48
10/12/2024 15:30:00,76,2016.4,19.48
10/12/2024 15:40:00,75.4,2015,19.48
10/12/2024 15:50:00,75.6,2010.3,19.49
10/12/2024 16:00:00,75.6,2008.9,19.5
10/12/2024 16:10:00,75.4,2005.8,19.52
10/12/2024 16:20:00,74.3,1995.5,19.54
10/12/2024 16:30:00,74.1,1988.6,19.57
10/12/2024 16:40:00,73,1976.3,19.61
10/12/2024 16:50:00,73.4,1967.4,19.65
10/12/2024 17:00:00,74.7,1962.2,19.7
10/12/2024 17:10:00,73.4,1954.7,19.75
10/12/2024 17:20:00,74.2,1950.2,19.81
10/12/2024 17:30:00,72.3,1945.1,19.87
10/12/2024 17:40:00,74,1937.8,19.94
10/12/2024 17:50:00,73.5,1932.5,20
10/12/2024 18:00:00,73.4,1927.1,20.03
10/12/2024 18:10:00,73.7,1924.5,20.07
10/12/2024 18:20:00,72.9,1917.5,20.1
10/12/2024 18:30:00,73.4,1913,20.14
10/12/2024 18:40:00,73.8,1899.8,20.19
10/12/2024 18:50:00,73.8,1896.5,20.23
10/12/2024 19:00:00,76.3,1891.5,20.28
10/12/2024 19:10:00,72.5,1882.7,20.32
10/12/2024 19:20:00,73.1,1878.6,20.36
10/12/2024 19:30:00,76.8,1870.7,20.39
10/12/2024 19:40:00,74.5,1872.8,20.42
10/12/2024 19:50:00,73.9,1870.6,20.44
10/12/2024 20:00:00,72.2,1867.1,20.46
10/12/2024 20:10:00,74.4,1869.8,20.47
10/12/2024 20:20:00,74.2,1869.2,20.48
10/12/2024 20:30:00,73.2,1867.4,20.49
10/12/2024 20:40:00,74,1867.6,20.5
10/12/2024 20:50:00,73.2,1868.8,20.5
10/12/2024 21:00:00,73.5,1865.2,20.5
10/12/2024 21:10:00,73.7,1868.1,20.51
10/12/2024 21:20:00,73.2,1866.8,20.51
10/12/2024 21:30:00,73.6,1867.3,20.51
10/12/2024 21:40:00,73.7,1864.5,20.5
10/12/2024 21:50:00,74.5,1865.7,20.5
10/12/2024 22:00:00,72.5,1862.6,20.49
10/12/2024 22:10:00,73.7,1862.7,20.49
10/12/2024 22:20:00,73.4,1858.8,20.48
10/12/2024 22:30:00,73.5,1858.9,20.46
10/12/2024 22:40:00,73.2,1859.4,20.45
10/12/2024 22:50:00,72.9,1861.4,20.43
10/12/2024 23:00:00,73.3,1867.8,20.41
10/12/2024 23:10:00,73.5,1871.3,20.39
10/12/2024 23:20:00,74.5,1866.8,20.37
10/12/2024 23:30:00,73.4,1871.3,20.35
10/12/2024 23:40:00,73.1,1869.2,20.33
10/12/2024 23:50:00,72.5,1873.3,20.32
10/13/2024 0:00:00,73.4,1874.3,20.29
10/13/2024 0:10:00,74,1873.8,20.27
10/13/2024 0:20:00,74.2,1875.3,20.25
10/13/2024 0:30:00,72.2,1885.6,20.22
10/13/2024 0:40:00,74.7,1896.6,20.2
10/13/2024 0:50:00,73.2,1903,20.17
10/13/2024 1:00:00,73.5,1901.4,20.15
10/13/2024 1:10:00,73.8,1907.1,20.14
10/13/2024 1:20:00,75.2,1920.4,20.11
10/13/2024 1:30:00,73.6,1923.2,20.1
10/13/2024 1:40:00,74.1,1928.4,20.08
10/13/2024 1:50:00,73.5,1934.6,20.05
10/13/2024 2:00:00,72.4,1939.4,20.03
10/13/2024 2:10:00,75,1941.6,20
10/13/2024 2:20:00,73.5,1949.7,19.98
10/13/2024 2:30:00,75.3,1953.2,19.95
10/13/2024 2:40:00,73.8,1952.6,19.92
10/13/2024 2:50:00,72.7,1954.8,19.89
10/13/2024 3:00:00,74.7,1953.5,19.86
10/13/2024 3:10:00,74.5,1955.3,19.83
10/13/2024 3:20:00,75.1,1958.1,19.8
10/13/2024 3:30:00,73.5,1958.4,19.76
10/13/2024 3:40:00,72.9,1961.8,19.73
10/13/2024 3:50:00,74,1960.2,19.7
10/13/2024 4:00:00,74.6,1963.8,19.67
10/13/2024 4:10:00,73.1,1967.3,19.63
10/13/2024 4:20:00,74.6,1967.9,19.6
10/13/2024 4:30:00,74.4,1968.6,19.57
10/13/2024 4:40:00,73.6,1972.3,19.54
10/13/2024 4:50:00,73.3,1974.8,19.51
10/13/2024 5:00:00,74.1,1971.8,19.47
10/13/2024 5:10:00,74.5,1973.6,19.44
10/13/2024 5:20:00,74,1975.3,19.41
10/13/2024 5:30:00,74,1976.2,19.38
10/13/2024 5:40:00,74.7,1975.1,19.34
10/13/2024 5:50:00,73.4,1975.5,19.32
10/13/2024 6:00:00,74.2,1979.3,19.28
10/13/2024 6:10:00,74.7,1978.1,19.25
10/13/2024 6:20:00,73.2,1977.1,19.22
10/13/2024 6:30:00,75.2,1980.8,19.2
10/13/2024 6:40:00,73.8,1978.9,19.17
10/13/2024 6:50:00,72.7,1980.5,19.14
10/13/2024 7:00:00,73,1978.7,19.12
10/13/2024 7:10:00,74.5,1978.8,19.09
10/13/2024 7:20:00,72.9,1979.2,19.07
10/13/2024 7:30:00,74.4,1982,19.04
10/13/2024 7:40:00,73.8,1982.1,19.02
10/13/2024 7:50:00,73.5,1975,19
10/13/2024 8:00:00,74.7,1981.8,18.98
10/13/2024 8:10:00,72.6,1982.2,18.96
10/13/2024 8:20:00,72.8,1978.2,18.94
10/13/2024 8:30:00,73.6,1973.3,18.93
10/13/2024 8:40:00,73.7,1979,18.91
10/13/2024 8:50:00,74.6,1979.1,18.9
10/13/2024 9:00:00,73.3,1978.4,18.89
10/13/2024 9:10:00,73,1976.7,18.88
10/13/2024 9:20:00,74.1,1974,18.87
10/13/2024 9:30:00,72.8,1974.7,18.87
10/13/2024 9:40:00,74.7,1973.7,18.86
10/13/2024 9:50:00,73.8,1973.8,18.86
10/13/2024 10:00:00,73.4,1971,18.87
10/13/2024 10:10:00,74.6,1973.5,18.87
10/13/2024 10:20:00,74.1,1968.8,18.87
10/13/2024 10:30:00,73.5,1970.5,18.87
10/13/2024 10:40:00,73.1,1967,18.88
10/13/2024 10:50:00,73.5,1965.2,18.89
10/13/2024 11:00:00,73,1963.3,18.9
10/13/2024 11:10:00,73.5,1957.2,18.93
10/13/2024 11:20:00,73.9,1947.9,18.97
10/13/2024 11:30:00,74.2,1943,19.02
10/13/2024 11:40:00,74.2,1947.5,19.07
10/13/2024 11:50:00,73.1,1946.5,19.13
10/13/2024 12:00:00,74.1,1940.9,19.2
10/13/2024 12:10:00,73.6,1939.1,19.26
10/13/2024 12:20:00,73.1,1939.4,19.33
10/13/2024 12:30:00,73.7,1936.1,19.38
10/13/2024 12:40:00,73.5,1932.4,19.44
10/13/2024 12:50:00,74.8,1928.3,19.48
10/13/2024 13:00:00,73.5,1922.3,19.53
10/13/2024 13:10:00,73.6,1918.3,19.56
10/13/2024 13:20:00,72.3,1914.7,19.6
10/13/2024 13:30:00,72.7,1913.2,19.62
10/13/2024 13:40:00,72.9,1913.4,19.64
10/13/2024 13:50:00,72.7,1915.5,19.66
10/13/2024 14:00:00,73.4,1918,19.67
10/13/2024 14:10:00,73.9,1917.5,19.68
10/13/2024 14:20:00,73.1,1918.8,19.69
10/13/2024 14:30:00,73.9,1920.1,19.7
10/13/2024 14:40:00,73.6,1918.7,19.7
10/13/2024 14:50:00,72.9,1916.6,19.7
10/13/2024 15:00:00,73.5,1916.3,19.71
10/13/2024 15:10:00,71.9,1914.4,19.71
10/13/2024 15:20:00,74.1,1912.9,19.72
10/13/2024 15:30:00,72.1,1911.9,19.73
10/13/2024 15:40:00,73.4,1909.8,19.74
10/13/2024 15:50:00,72.3,1903.7,19.75
10/13/2024 16:00:00,73.2,1895.8,19.78
10/13/2024 16:10:00,72.9,1892.6,19.8
10/13/2024 16:20:00,73.1,1882.7,19.84
10/13/2024 16:30:00,72.6,1880.3,19.88
10/13/2024 16:40:00,71.5,1874,19.91
10/13/2024 16:50:00,72.8,1871.5,19.95
10/13/2024 17:00:00,71.8,1862.1,19.99
10/13/2024 17:10:00,72.3,1861.2,20.03
10/13/2024 17:20:00,71,1855.1,20.07
10/13/2024 17:30:00,72.3,1851.5,20.1
10/13/2024 17:40:00,71.4,1847.9,20.12
10/13/2024 17:50:00,71.1,1845.5,20.13
10/13/2024 18:00:00,73.2,1838.8,20.15
10/13/2024 18:10:00,72.2,1831.9,20.17
10/13/2024 18:20:00,72.2,1827.6,20.2
10/13/2024 18:30:00,71.9,1821.1,20.23
10/13/2024 18:40:00,73,1813.2,20.26
10/13/2024 18:50:00,73.1,1807.4,20.29
10/13/2024 19:00:00,71.4,1801.5,20.32
10/13/2024 19:10:00,70.1,1795.2,20.34
10/13/2024 19:20:00,71.7,1795.2,20.37
10/13/2024 19:30:00,71,1791.9,20.39
10/13/2024 19:40:00,70.5,1793.4,20.41
10/13/2024 19:50:00,72.3,1793.1,20.42
10/13/2024 20:00:00,72.3,1792.8,20.43
10/13/2024 20:10:00,71.8,1791.4,20.44
10/13/2024 20:20:00,72,1789.9,20.44
10/13/2024 20:30:00,73,1791.5,20.44
10/13/2024 20:40:00,71.6,1790.2,20.44
10/13/2024 20:50:00,72.3,1793.4,20.44
10/13/2024 21:00:00,72.8,1794.4,20.43
10/13/2024 21:10:00,70.7,1792.8,20.42
10/13/2024 21:20:00,71.8,1788.8,20.41
10/13/2024 21:30:00,72.1,1792.5,20.39
10/13/2024 21:40:00,72.2,1793.8,20.38
10/13/2024 21:50:00,71.2,1795.7,20.37
10/13/2024 22:00:00,72.1,1794.5,20.35
10/13/2024 22:10:00,72.4,1791.1,20.33
10/13/2024 22:20:00,72.2,1795.9,20.31
10/13/2024 22:30:00,71.4,1801.4,20.28
10/13/2024 22:40:00,71.5,1798,20.26
10/13/2024 22:50:00,71.9,1797.9,20.24
10/13/2024 23:00:00,73.3,1801,20.21
10/13/2024 23:10:00,72.8,1802.1,20.19
10/13/2024 23:20:00,71.8,1802.1,20.16
10/13/2024 23:30:00,72.3,1803.8,20.13
10/13/2024 23:40:00,73.4,1803.8,20.11
10/13/2024 23:50:00,71.6,1801.5,20.09
10/14/2024 0:00:00,72.3,1804.4,20.07
10/14/2024 0:10:00,70.9,1805.8,20.04
10/14/2024 0:20:00,73.8,1806.3,20.01
10/14/2024 0:30:00,73.6,1810.4,19.98
10/14/2024 0:40:00,73.3,1811.2,19.96
10/14/2024 0:50:00,73.8,1812.3,19.93
10/14/2024 1:00:00,73.3,1813.1,19.9
10/14/2024 1:10:00,72,1815.5,19.88
10/14/2024 1:20:00,72.5,1819.7,19.85
10/14/2024 1:30:00,72.3,1830.3,19.82
10/14/2024 1:40:00,74.5,1852.4,19.77
10/14/2024 1:50:00,72.5,1861.4,19.74
10/14/2024 2:00:00,70.7,1869.6,19.7
10/14/2024 2:10:00,72.9,1877.5,19.67
10/14/2024 2:20:00,72.7,1881.2,19.64
10/14/2024 2:30:00,71.7,1887.6,19.61
10/14/2024 2:40:00,72.9,1888.8,19.58
10/14/2024 2:50:00,73.7,1893.4,19.55
10/14/2024 3:00:00,74.1,1897.3,19.52
10/14/2024 3:10:00,73.3,1899.5,19.5
10/14/2024 3:20:00,73.7,1900.3,19.47
10/14/2024 3:30:00,73,1904.4,19.45
10/14/2024 3:40:00,72.8,1908.4,19.43
10/14/2024 3:50:00,73.3,1911,19.4
10/14/2024 4:00:00,73.4,1911,19.37
10/14/2024 4:10:00,72.8,1915.2,19.35
10/14/2024 4:20:00,73.1,1918.9,19.32
10/14/2024 4:30:00,72.9,1916,19.3
10/14/2024 4:40:00,73,1919.2,19.28
10/14/2024 4:50:00,73.2,1922.1,19.25
10/14/2024 5:00:00,72.9,1922.2,19.23
10/14/2024 5:10:00,73.4,1925.4,19.21
10/14/2024 5:20:00,72.9,1928.1,19.18
10/14/2024 5:30:00,73.6,1929.2,19.15
10/14/2024 5:40:00,72.9,1929.4,19.13
10/14/2024 5:50:00,74.3,1931.6,19.11
10/14/2024 6:00:00,73.6,1931.2,19.08
10/14/2024 6:10:00,73.8,1933.2,19.06
10/14/2024 6:20:00,72.4,1936.1,19.04
10/14/2024 6:30:00,74,1938.2,19.01
10/14/2024 6:40:00,73.6,1938.3,18.99
10/14/2024 6:50:00,72.8,1940.8,18.97
10/14/2024 7:00:00,73.4,1939,18.95
10/14/2024 7:10:00,73.9,1939.6,18.93
10/14/2024 7:20:00,73.9,1938.9,18.91
10/14/2024 7:30:00,73,1938.7,18.89
10/14/2024 7:40:00,73.3,1939.5,18.88
10/14/2024 7:50:00,73.9,1941.8,18.86
10/14/2024 8:00:00,72.3,1941.1,18.85
10/14/2024 8:10:00,74.2,1940.9,18.83
10/14/2024 8:20:00,74.4,1937.9,18.82
10/14/2024 8:30:00,74.6,1939.1,18.8
10/14/2024 8:40:00,74.5,1943.4,18.78
10/14/2024 8:50:00,73.1,1938.3,18.77
10/14/2024 9:00:00,74.3,1939.3,18.76
10/14/2024 9:10:00,73,1938.2,18.75
10/14/2024 9:20:00,72.2,1937.3,18.74
10/14/2024 9:30:00,74.6,1935.4,18.73
10/14/2024 9:40:00,74.3,1937.4,18.72
10/14/2024 9:50:00,73.6,1931.5,18.71
10/14/2024 10:00:00,73.5,1927.4,18.71
10/14/2024 10:10:00,74.5,1927.7,18.71
10/14/2024 10:20:00,74.7,1926.9,18.72
10/14/2024 10:30:00,73.3,1920.7,18.73
10/14/2024 10:40:00,72.8,1919.7,18.74
10/14/2024 10:50:00,71.9,1917.6,18.75
10/14/2024 11:00:00,73,1915.3,18.77
10/14/2024 11:10:00,73.7,1906.7,18.79
10/14/2024 11:20:00,72,1903.2,18.82
10/14/2024 11:30:00,72.9,1900.6,18.86
10/14/2024 11:40:00,72.8,1894.8,18.91
10/14/2024 11:50:00,73,1891.3,18.95
10/14/2024 12:00:00,73.5,1890.4,19
10/14/2024 12:10:00,73.1,1890.6,19.06
10/14/2024 12:20:00,75,1889.3,19.11
10/14/2024 12:30:00,73.2,1886.6,19.16
10/14/2024 12:40:00,73.2,1883.1,19.21
10/14/2024 12:50:00,72.6,1883.9,19.25
10/14/2024 13:00:00,72.4,1877.8,19.29
10/14/2024 13:10:00,72,1874.2,19.32
10/14/2024 13:20:00,72,1868.6,19.35
10/14/2024 13:30:00,70.9,1869.7,19.38
10/14/2024 13:40:00,71.3,1867.7,19.4
10/14/2024 13:50:00,73.4,1869.6,19.42
10/14/2024 14:00:00,71.7,1873.2,19.44
10/14/2024 14:10:00,72.4,1876,19.46
10/14/2024 14:20:00,72.9,1869.1,19.47
10/14/2024 14:30:00,71.2,1870.5,19.48
10/14/2024 14:40:00,71.2,1872.9,19.49
10/14/2024 14:50:00,71.6,1872.2,19.5
10/14/2024 15:00:00,74,1865.8,19.51
10/14/2024 15:10:00,70.6,1865.8,19.52
10/14/2024 15:20:00,72.3,1863.7,19.52
10/14/2024 15:30:00,71.7,1859.5,19.54
10/14/2024 15:40:00,72.3,1857.5,19.55
10/14/2024 15:50:00,71,1849.6,19.58
10/14/2024 16:00:00,71.6,1841.7,19.6
10/14/2024 16:10:00,71.4,1836.4,19.63
10/14/2024 16:20:00,71.3,1831.7,19.67
10/14/2024 16:30:00,70.6,1826.9,19.71
10/14/2024 16:40:00,70.7,1823.1,19.76
10/14/2024 16:50:00,71.7,1821.2,19.8
10/14/2024 17:00:00,70.2,1813.6,19.84
10/14/2024 17:10:00,71.3,1810.2,19.89
10/14/2024 17:20:00,71.8,1801.2,19.93
10/14/2024 17:30:00,70.9,1795.2,19.96
10/14/2024 17:40:00,70.9,1790.2,20
10/14/2024 17:50:00,70.7,1785.1,20.03
10/14/2024 18:00:00,71.6,1777.5,20.06
10/14/2024 18:10:00,71.1,1773,20.08
10/14/2024 18:20:00,71.9,1770.7,20.1
10/14/2024 18:30:00,72.2,1770,20.12
10/14/2024 18:40:00,70.8,1767.2,20.13
10/14/2024 18:50:00,71.1,1770.3,20.14
10/14/2024 19:00:00,70.1,1764.5,20.15
10/14/2024 19:10:00,71.3,1762.3,20.16
10/14/2024 19:20:00,70.5,1762.4,20.17
10/14/2024 19:30:00,70.5,1758,20.19
10/14/2024 19:40:00,70.6,1749,20.2
10/14/2024 19:50:00,71.7,1740.8,20.21
10/14/2024 20:00:00,70.8,1736.1,20.23
10/14/2024 20:10:00,69.3,1736.8,20.24
10/14/2024 20:20:00,69.9,1739.4,20.24
10/14/2024 20:30:00,71.5,1741.8,20.26
10/14/2024 20:40:00,71.2,1745.7,20.26
10/14/2024 20:50:00,72.2,1744.3,20.26
10/14/2024 21:00:00,72.3,1744.4,20.26
10/14/2024 21:10:00,70.8,1745,20.26
10/14/2024 21:20:00,72.3,1745.3,20.26
10/14/2024 21:30:00,70.3,1745.5,20.26
10/14/2024 21:40:00,72.2,1748.7,20.26
10/14/2024 21:50:00,71.7,1748.8,20.26
10/14/2024 22:00:00,72.5,1742.8,20.27
10/14/2024 22:10:00,71.1,1744.8,20.28
10/14/2024 22:20:00,71.8,1743.4,20.28
10/14/2024 22:30:00,70,1745.4,20.29
10/14/2024 22:40:00,72,1744.8,20.3
10/14/2024 22:50:00,72.4,1742.3,20.31
10/14/2024 23:00:00,71.5,1742.9,20.32
10/14/2024 23:10:00,69.5,1745,20.33
10/14/2024 23:20:00,72.3,1745.5,20.34
10/14/2024 23:30:00,69.7,1751.7,20.35
10/14/2024 23:40:00,71.3,1752.7,20.36
10/14/2024 23:50:00,71.4,1757.1,20.37
10/15/2024 0:00:00,71.5,1766,20.37
10/15/2024 0:10:00,71.9,1771.8,20.38
10/15/2024 0:20:00,72.8,1777.9,20.38
10/15/2024 0:30:00,73.3,1786.1,20.37
10/15/2024 0:40:00,71.8,1788.4,20.37
10/15/2024 0:50:00,72.4,1786.8,20.36
10/15/2024 1:00:00,72.1,1792.2,20.35
10/15/2024 1:10:00,71.3,1802.6,20.34
10/15/2024 1:20:00,71.4,1806.5,20.33
10/15/2024 1:30:00,71.5,1817.6,20.31
10/15/2024 1:40:00,72.7,1821.2,20.29
10/15/2024 1:50:00,74.2,1826.6,20.27
10/15/2024 2:00:00,71.5,1836.6,20.25
10/15/2024 2:10:00,73,1849.2,20.22
10/15/2024 2:20:00,73.1,1855.5,20.2
10/15/2024 2:30:00,72.8,1859.1,20.17
10/15/2024 2:40:00,72.3,1865.2,20.14
10/15/2024 2:50:00,72.3,1866.2,20.11
10/15/2024 3:00:00,73.2,1865.8,20.08
10/15/2024 3:10:00,72.2,1870.1,20.05
10/15/2024 3:20:00,71,1872,20.02
10/15/2024 3:30:00,71.5,1875.5,19.99
10/15/2024 3:40:00,71.2,1875.1,19.96
10/15/2024 3:50:00,71.3,1877.3,19.93
10/15/2024 4:00:00,73.7,1879,19.9
10/15/2024 4:10:00,72.7,1881.7,19.87
10/15/2024 4:20:00,70,1877.4,19.84
10/15/2024 4:30:00,74,1883.4,19.81
10/15/2024 4:40:00,71.9,1884.9,19.79
10/15/2024 4:50:00,74.1,1882.2,19.76
10/15/2024 5:00:00,72,1887.8,19.73
10/15/2024 5:10:00,72.1,1872.4,19.7
10/15/2024 5:20:00,72.5,1886.4,19.68
10/15/2024 5:30:00,72.3,1887.5,19.66
10/15/2024 5:40:00,72.5,1891.8,19.63
10/15/2024 5:50:00,72.7,1889.9,19.61
10/15/2024 6:00:00,71.6,1889.6,19.59
10/15/2024 6:10:00,72.9,1891.5,19.57
10/15/2024 6:20:00,73.7,1891.2,19.55
10/15/2024 6:30:00,72.3,1891.4,19.53
10/15/2024 6:40:00,72.4,1892.8,19.51
10/15/2024 6:50:00,73,1892.4,19.49
10/15/2024 7:00:00,71.4,1892,19.47
10/15/2024 7:10:00,73.1,1890.5,19.45
10/15/2024 7:20:00,71.9,1895.9,19.44
10/15/2024 7:30:00,71.2,1897.4,19.42
10/15/2024 7:40:00,71.7,1898.7,19.4
10/15/2024 7:50:00,72.6,1897.3,19.39
10/15/2024 8:00:00,72.3,1895.7,19.37
10/15/2024 8:10:00,71.3,1898.9,19.36
10/15/2024 8:20:00,71.4,1899.7,19.35
10/15/2024 8:30:00,74.1,1901.6,19.34
10/15/2024 8:40:00,71.5,1899.8,19.33
10/15/2024 8:50:00,71.9,1898.7,19.32
10/15/2024 9:00:00,71,1899.8,19.31
10/15/2024 9:10:00,72.3,1902.6,19.3
10/15/2024 9:20:00,74.1,1906.3,19.28
10/15/2024 9:30:00,72.8,1901.1,19.28
10/15/2024 9:40:00,72.8,1900.6,19.27
10/15/2024 9:50:00,73.9,1902.9,19.27
10/15/2024 10:00:00,72.8,1899.8,19.26
10/15/2024 10:10:00,72.9,1897.1,19.26
10/15/2024 10:20:00,72.9,1897.1,19.25
10/15/2024 10:30:00,71.8,1898.6,19.25
10/15/2024 10:40:00,74.6,1896.8,19.25
10/15/2024 10:50:00,75.1,1899.1,19.25
10/15/2024 11:00:00,74,1898.9,19.25
10/15/2024 11:10:00,72.5,1900.1,19.25
10/15/2024 11:20:00,75.2,1896.9,19.25
10/15/2024 11:30:00,74.4,1897,19.26
10/15/2024 11:40:00,73.6,1897,19.26
10/15/2024 11:50:00,73.6,1897.4,19.26
10/15/2024 12:00:00,74.4,1896.1,19.27
10/15/2024 12:10:00,73.5,1894.4,19.27
10/15/2024 12:20:00,74,1894.6,19.28
10/15/2024 12:30:00,74.1,1890.5,19.29
10/15/2024 12:40:00,74.5,1888.8,19.3
10/15/2024 12:50:00,74.4,1888,19.31
10/15/2024 13:00:00,74.5,1886,19.33
10/15/2024 13:10:00,73.4,1873.6,19.35
10/15/2024 13:20:00,75.1,1877.8,19.37
10/15/2024 13:30:00,73.7,1872.4,19.39
10/15/2024 13:40:00,74.7,1869.8,19.41
10/15/2024 13:50:00,74.1,1871.1,19.43
10/15/2024 14:00:00,74.7,1871.7,19.45
10/15/2024 14:10:00,75,1866.8,19.47
10/15/2024 14:20:00,74.4,1868.6,19.48
10/15/2024 14:30:00,75.5,1870.6,19.5
10/15/2024 14:40:00,74.2,1864.6,19.51
10/15/2024 14:50:00,74.4,1869.4,19.52
10/15/2024 15:00:00,74.9,1869.8,19.53
10/15/2024 15:10:00,74.9,1868.8,19.53
10/15/2024 15:20:00,74.4,1874.6,19.52
10/15/2024 15:30:00,74.3,1872.7,19.52
10/15/2024 15:40:00,74,1859.1,19.52
10/15/2024 15:50:00,74.1,1851.8,19.52
10/15/2024 16:00:00,74.5,1836.1,19.52
10/15/2024 16:10:00,73.9,1837.9,19.52
10/15/2024 16:20:00,74,1830.2,19.52
10/15/2024 16:30:00,74.3,1828.7,19.53
10/15/2024 16:40:00,75.7,1826.2,19.54
10/15/2024 16:50:00,75.7,1823.8,19.55
10/15/2024 17:00:00,75,1822,19.57
10/15/2024 17:10:00,74.7,1820.9,19.58
10/15/2024 17:20:00,75,1814.9,19.6
10/15/2024 17:30:00,75.2,1819,19.61
10/15/2024 17:40:00,74.9,1821.1,19.62
10/15/2024 17:50:00,75,1817.1,19.63
10/15/2024 18:00:00,75.5,1819.2,19.64
10/15/2024 18:10:00,73.5,1817.8,19.64
10/15/2024 18:20:00,74.7,1818.6,19.64
10/15/2024 18:30:00,75.3,1821.4,19.64
10/15/2024 18:40:00,74,1821.5,19.64
10/15/2024 18:50:00,73.8,1818.9,19.65
10/15/2024 19:00:00,74.2,1819.9,19.65
10/15/2024 19:10:00,75.2,1821.1,19.66
10/15/2024 19:20:00,74.5,1810.9,19.67
10/15/2024 19:30:00,75.1,1806.6,19.68
10/15/2024 19:40:00,75.8,1803.3,19.7
10/15/2024 19:50:00,74.7,1799.4,19.71
10/15/2024 20:00:00,74.7,1802.9,19.72
10/15/2024 20:10:00,74.2,1798.5,19.73
10/15/2024 20:20:00,75.6,1800,19.74
10/15/2024 20:30:00,73.9,1797.5,19.75
10/15/2024 20:40:00,75.3,1800.5,19.75
10/15/2024 20:50:00,75.1,1803.3,19.76
10/15/2024 21:00:00,72.8,1801.3,19.76
10/15/2024 21:10:00,74.1,1803.5,19.75
10/15/2024 21:20:00,75.7,1804.8,19.75
10/15/2024 21:30:00,73.7,1810.3,19.76
10/15/2024 21:40:00,75.6,1812.1,19.75
10/15/2024 21:50:00,74.8,1812.1,19.75
10/15/2024 22:00:00,74.2,1814.1,19.75
10/15/2024 22:10:00,74.8,1817.1,19.75
10/16/2024 3:10:00,73.3,1917.3,19.63
10/16/2024 3:15:00,73.5,1916.3,19.61
10/16/2024 3:20:00,76.9,1921,19.6
10/16/2024 3:25:00,73.5,1917.1,19.59
10/16/2024 3:30:00,74.3,1918.8,19.58
10/16/2024 3:35:00,74.6,1919.9,19.57
10/16/2024 3:40:00,74.4,1924.5,19.55
10/16/2024 3:45:00,73.8,1923.5,19.54
10/16/2024 3:50:00,74.6,1922.4,19.53
10/16/2024 3:55:00,74.1,1924.7,19.53
10/16/2024 4:00:00,73.7,1923.4,19.51
10/16/2024 4:05:00,75.5,1924.8,19.51
